Search steps:
163: ((1, 5, 6), (4, 3, 9), (8, 2, 7))
164: ((4, 9, 6), (1, 3, 5), (2, 7, 8))
165: ((1, 9, 6), (4, 3, 5), (2, 7, 8))
166: ((4, 9, 6), (1, 5, 3), (2, 7, 8))
167: ((1, 9, 6), (4, 5, 3), (2, 7, 8))
168: ((4, 5, 9), (1, 2, 6), (8, 7, 3))
169: ((1, 5, 9), (4, 2, 6), (8, 7, 3))
170: ((4, 5, 9), (1, 2, 6), (7, 8, 3))
171: ((4, 2, 9), (1, 5, 6), (8, 7, 3))
172: ((1, 5, 9), (4, 2, 6), (7, 8, 3))
173: ((1, 2, 9), (4, 5, 6), (8, 7, 3))
174: ((4, 9, 6), (1, 2, 5), (8, 7, 3))
175: ((1, 9, 6), (4, 2, 5), (8, 7, 3))
176: ((4, 9, 6), (1, 2, 5), (7, 8, 3))
177: ((1, 9, 6), (4, 2, 5), (7, 8, 3))
178: ((4, 9, 5), (8, 3, 6), (1, 2, 7))
179: ((4, 9, 5), (8, 6, 3), (1, 2, 7))
180: ((4, 9, 6), (8, 3, 5), (1, 2, 7))
181: ((4, 9, 6), (8, 5, 3), (1, 2, 7))
182: ((4, 9, 5), (8, 2, 6), (1, 3, 7))
183: ((4, 9, 3), (8, 6, 5), (1, 2, 7))
184: ((4, 9, 5), (8, 2, 3), (1, 6, 7))
185: ((4, 9, 3), (8, 5, 6), (1, 2, 7))
186: ((4, 9, 5), (8, 2, 3), (1, 7, 6))
187: ((4, 9, 5), (8, 3, 7), (1, 2, 6))
188: ((4, 9, 3), (1, 2, 6), (8, 5, 7))
189: ((1, 9, 3), (4, 2, 6), (8, 5, 7))
190: ((4, 9, 5), (8, 7, 3), (1, 2, 6))
191: ((4, 9, 6), (8, 2, 3), (1, 5, 7))
192: ((4, 9, 5), (8, 2, 6), (1, 7, 3))
193: ((4, 9, 3), (1, 5, 6), (7, 8, 2))
194: ((1, 9, 5), (8, 3, 6), (4, 2, 7))
195: ((1, 9, 5), (8, 6, 3), (4, 2, 7))
196: ((4, 5, 9), (1, 3, 6), (2, 7, 8))
197: ((1, 5, 9), (4, 3, 6), (2, 7, 8))
198: ((4, 5, 9), (1, 2, 3), (7, 8, 6))
199: ((8, 9, 5), (4, 3, 6), (1, 2, 7))
200: ((8, 9, 5), (1, 3, 6), (4, 2, 7))
201: ((8, 9, 5), (4, 6, 3), (1, 2, 7))
202: ((4, 9, 3), (1, 2, 5), (7, 8, 6))
203: ((4, 2, 9), (1, 5, 6), (7, 8, 3))
204: ((4, 2, 5), (1, 9, 6), (8, 7, 3))
205: ((1, 2, 5), (4, 9, 6), (8, 7, 3))
206: ((4, 2, 5), (1, 9, 6), (7, 8, 3))
207: ((4, 2, 5), (1, 9, 3), (8, 7, 6))
208: ((1, 2, 5), (4, 9, 6), (7, 8, 3))
209: ((1, 2, 5), (4, 9, 3), (8, 7, 6))
210: ((4, 2, 5), (1, 9, 3), (7, 8, 6))
211: ((4, 9, 5), (3, 1, 6), (8, 2, 7))
212: ((3, 9, 5), (4, 1, 6), (8, 2, 7))
213: ((4, 9, 6), (3, 1, 5), (8, 2, 7))
214: ((4, 9, 5), (3, 1, 6), (2, 8, 7))
215: ((3, 9, 5), (1, 4, 6), (8, 2, 7))
216: ((4, 9, 5), (3, 1, 7), (8, 2, 6))
217: ((4, 3, 9), (1, 2, 7), (8, 5, 6))
218: ((1, 3, 9), (4, 2, 7), (8, 5, 6))
219: ((4, 9, 5), (3, 1, 6), (2, 7, 8))
220: ((4, 5, 9), (1, 7, 3), (8, 2, 6))
221: ((1, 5, 9), (4, 7, 3), (8, 2, 6))
222: ((4, 3, 5), (1, 2, 9), (7, 8, 6))
223: ((4, 9, 5), (1, 6, 2), (8, 3, 7))
224: ((1, 9, 5), (4, 6, 2), (8, 3, 7))
225: ((4, 9, 5), (1, 6, 2), (8, 7, 3))
226: ((1, 9, 5), (4, 6, 2), (8, 7, 3))
227: ((4, 9, 5), (1, 6, 2), (7, 8, 3))
228: ((1, 9, 5), (4, 6, 2), (7, 8, 3))
229: ((4, 9, 5), (1, 7, 3), (2, 8, 6))
230: ((1, 9, 5), (4, 7, 3), (2, 8, 6))
231: ((4, 3, 6), (1, 2, 9), (8, 5, 7))
232: ((1, 3, 6), (4, 2, 9), (8, 5, 7))
233: ((4, 3, 5), (1, 9, 6), (2, 7, 8))
234: ((1, 3, 5), (4, 9, 6), (2, 7, 8))
235: ((1, 9, 5), (3, 4, 6), (8, 2, 7))
236: ((4, 2, 9), (1, 5, 3), (8, 7, 6))
237: ((4, 1, 5), (3, 9, 6), (8, 2, 7))
238: ((1, 4, 5), (3, 9, 6), (8, 2, 7))
239: ((4, 1, 5), (3, 2, 6), (8, 9, 7))
240: ((3, 9, 5), (4, 1, 6), (2, 8, 7))
241: ((4, 9, 2), (1, 6, 5), (8, 3, 7))
242: ((1, 9, 2), (4, 6, 5), (8, 3, 7))
243: ((4, 9, 2), (1, 5, 6), (8, 3, 7))
244: ((1, 9, 2), (4, 5, 6), (8, 3, 7))
245: ((4, 1, 5), (3, 2, 6), (8, 7, 9))
246: ((4, 1, 5), (3, 2, 6), (7, 8, 9))
247: ((4, 9, 2), (1, 3, 5), (8, 7, 6))
248: ((1, 9, 2), (4, 3, 5), (8, 7, 6))
249: ((4, 9, 2), (1, 3, 5), (7, 8, 6))
250: ((4, 9, 2), (1, 5, 3), (8, 7, 6))
251: ((1, 9, 2), (4, 3, 5), (7, 8, 6))
252: ((1, 9, 2), (4, 5, 3), (8, 7, 6))
253: ((4, 9, 2), (1, 5, 3), (7, 8, 6))
254: ((4, 5, 2), (1, 9, 6), (8, 3, 7))
255: ((1, 5, 2), (4, 9, 6), (8, 3, 7))
256: ((4, 3, 6), (1, 2, 5), (8, 7, 9))
257: ((1, 3, 6), (4, 2, 5), (8, 7, 9))
258: ((4, 3, 6), (1, 2, 5), (7, 8, 9))
259: ((3, 9, 6), (4, 1, 5), (8, 2, 7))
260: ((4, 9, 5), (1, 2, 3), (6, 8, 7))
261: ((1, 9, 5), (4, 2, 3), (6, 8, 7))
262: ((3, 1, 5), (4, 9, 6), (8, 2, 7))
263: ((3, 9, 5), (4, 1, 7), (8, 2, 6))
264: ((4, 5, 3), (1, 2, 6), (8, 7, 9))
265: ((1, 5, 3), (4, 2, 6), (8, 7, 9))
266: ((4, 5, 3), (1, 2, 6), (7, 8, 9))
267: ((4, 2, 5), (1, 3, 6), (8, 7, 9))
268: ((1, 2, 5), (4, 3, 6), (8, 7, 9))
269: ((4, 2, 5), (1, 3, 6), (7, 8, 9))
270: ((4, 2, 3), (1, 5, 6), (8, 7, 9))
271: ((4, 3, 5), (1, 9, 6), (7, 2, 8))
272: ((1, 3, 5), (4, 9, 6), (7, 2, 8))
273: ((4, 9, 5), (3, 1, 6), (7, 2, 8))
274: ((4, 9, 5), (1, 3, 2), (8, 6, 7))
275: ((1, 9, 5), (4, 3, 2), (8, 6, 7))
276: ((4, 9, 5), (3, 1, 6), (8, 7, 2))
277: ((4, 9, 5), (3, 1, 6), (7, 8, 2))
278: ((4, 9, 5), (3, 1, 2), (8, 7, 6))
279: ((4, 9, 5), (3, 1, 2), (7, 8, 6))
280: ((3, 9, 5), (4, 1, 6), (8, 7, 2))
281: ((3, 9, 5), (4, 1, 6), (7, 8, 2))
282: ((4, 5, 9), (1, 3, 6), (7, 2, 8))
283: ((1, 5, 9), (4, 3, 6), (7, 2, 8))
284: ((4, 9, 5), (1, 6, 3), (7, 2, 8))
285: ((1, 9, 5), (4, 6, 3), (7, 2, 8))
286: ((1, 9, 5), (2, 4, 6), (8, 3, 7))
287: ((4, 9, 5), (1, 2, 6), (3, 8, 7))
288: ((1, 9, 5), (4, 2, 6), (3, 8, 7))
289: ((4, 9, 5), (1, 2, 6), (3, 7, 8))
290: ((1, 9, 5), (4, 2, 6), (3, 7, 8))
291: ((4, 9, 5), (2, 1, 6), (8, 3, 7))
292: ((2, 9, 5), (4, 1, 6), (8, 3, 7))
293: ((4, 9, 5), (2, 1, 6), (8, 7, 3))
294: ((4, 9, 5), (2, 1, 6), (7, 8, 3))
295: ((4, 9, 5), (2, 1, 3), (8, 7, 6))
296: ((2, 9, 5), (4, 1, 6), (8, 7, 3))
297: ((4, 9, 5), (2, 1, 3), (7, 8, 6))
298: ((2, 9, 5), (4, 1, 6), (7, 8, 3))
299: ((4, 2, 5), (1, 3, 7), (8, 9, 6))
300: ((1, 2, 5), (4, 3, 7), (8, 9, 6))
301: ((4, 2, 6), (1, 3, 5), (8, 9, 7))
302: ((1, 2, 6), (4, 3, 5), (8, 9, 7))
303: ((4, 9, 5), (2, 3, 6), (1, 8, 7))
304: ((2, 9, 5), (4, 3, 6), (1, 8, 7))
305: ((4, 9, 5), (2, 6, 3), (1, 8, 7))
306: ((2, 9, 5), (4, 6, 3), (1, 8, 7))
307: ((4, 9, 5), (2, 3, 6), (1, 7, 8))
308: ((2, 9, 5), (4, 3, 6), (1, 7, 8))
309: ((4, 2, 6), (1, 5, 3), (8, 9, 7))
310: ((4, 9, 5), (1, 8, 6), (2, 3, 7))
311: ((1, 9, 5), (4, 8, 6), (2, 3, 7))
312: ((4, 9, 5), (1, 8, 6), (2, 7, 3))
313: ((1, 9, 5), (4, 8, 6), (2, 7, 3))
314: ((4, 9, 5), (1, 8, 3), (2, 7, 6))
315: ((1, 9, 5), (4, 8, 3), (2, 7, 6))
316: ((2, 9, 5), (4, 1, 3), (8, 7, 6))
317: ((4, 9, 5), (1, 8, 6), (7, 2, 3))
318: ((1, 9, 5), (4, 8, 6), (7, 2, 3))
319: ((4, 9, 6), (1, 3, 5), (7, 2, 8))
320: ((1, 9, 6), (4, 3, 5), (7, 2, 8))
321: ((4, 9, 5), (1, 8, 3), (7, 2, 6))
322: ((4, 9, 6), (1, 5, 3), (7, 2, 8))
323: ((1, 9, 5), (2, 3, 6), (4, 8, 7))
324: ((4, 9, 5), (3, 8, 6), (1, 2, 7))
325: ((4, 9, 5), (3, 2, 6), (1, 8, 7))
326: ((3, 9, 5), (4, 8, 6), (1, 2, 7))
327: ((3, 9, 5), (4, 2, 6), (1, 8, 7))
328: ((4, 9, 5), (3, 2, 6), (8, 1, 7))
329: ((3, 9, 5), (4, 2, 6), (8, 1, 7))
330: ((4, 3, 5), (1, 9, 6), (8, 7, 2))
331: ((1, 3, 5), (4, 9, 6), (8, 7, 2))
332: ((4, 3, 5), (1, 9, 6), (7, 8, 2))
333: ((1, 3, 5), (4, 9, 6), (7, 8, 2))
334: ((4, 5, 3), (1, 9, 6), (8, 7, 2))
335: ((1, 5, 3), (4, 9, 6), (8, 7, 2))
336: ((4, 5, 3), (1, 9, 6), (7, 8, 2))
337: ((4, 3, 5), (1, 9, 2), (8, 7, 6))
338: ((1, 3, 5), (4, 9, 2), (8, 7, 6))
339: ((4, 3, 5), (1, 9, 2), (7, 8, 6))
340: ((1, 5, 3), (4, 9, 6), (7, 8, 2))
341: ((1, 3, 5), (4, 9, 2), (7, 8, 6))
342: ((1, 9, 5), (3, 2, 6), (8, 4, 7))
343: ((1, 9, 5), (3, 2, 6), (4, 8, 7))
344: ((4, 9, 5), (8, 3, 6), (1, 7, 2))
345: ((4, 9, 5), (8, 6, 3), (1, 7, 2))
346: ((4, 9, 5), (8, 3, 2), (1, 7, 6))
347: ((4, 9, 5), (1, 2, 7), (8, 6, 3))
348: ((1, 9, 5), (4, 2, 7), (8, 6, 3))
349: ((4, 9, 5), (1, 8, 3), (2, 6, 7))
350: ((1, 9, 5), (4, 8, 3), (2, 6, 7))
351: ((4, 9, 5), (1, 3, 8), (2, 7, 6))
352: ((1, 9, 5), (4, 3, 8), (2, 7, 6))
353: ((4, 2, 9), (1, 3, 6), (8, 5, 7))
354: ((1, 2, 9), (4, 3, 6), (8, 5, 7))
355: ((4, 9, 5), (1, 3, 8), (7, 2, 6))
356: ((1, 9, 5), (4, 3, 8), (7, 2, 6))
357: ((4, 9, 5), (1, 3, 7), (2, 6, 8))
358: ((1, 9, 5), (4, 3, 7), (2, 6, 8))
359: ((4, 2, 5), (1, 3, 9), (8, 6, 7))
360: ((1, 2, 5), (4, 3, 9), (8, 6, 7))
361: ((4, 5, 9), (1, 3, 6), (8, 7, 2))
362: ((1, 5, 9), (4, 3, 6), (8, 7, 2))
363: ((4, 5, 9), (1, 3, 6), (7, 8, 2))
364: ((1, 5, 9), (4, 3, 6), (7, 8, 2))
365: ((4, 3, 9), (1, 5, 6), (8, 7, 2))
366: ((1, 3, 9), (4, 5, 6), (8, 7, 2))
367: ((4, 3, 9), (1, 5, 6), (7, 8, 2))
368: ((4, 5, 9), (1, 6, 3), (8, 7, 2))
369: ((1, 5, 9), (4, 6, 3), (8, 7, 2))
370: ((4, 5, 9), (1, 6, 3), (7, 8, 2))
371: ((4, 5, 9), (1, 3, 2), (8, 7, 6))
372: ((1, 5, 9), (4, 3, 2), (8, 7, 6))
373: ((4, 5, 9), (1, 3, 2), (7, 8, 6))
374: ((1, 3, 9), (4, 5, 6), (7, 8, 2))
375: ((1, 5, 9), (4, 6, 3), (7, 8, 2))
376: ((1, 5, 9), (4, 3, 2), (7, 8, 6))
377: ((3, 9, 5), (1, 4, 6), (2, 8, 7))
378: ((1, 4, 5), (3, 2, 6), (8, 9, 7))
379: ((4, 1, 5), (3, 9, 6), (2, 8, 7))
380: ((4, 1, 6), (3, 9, 5), (8, 2, 7))
381: ((1, 9, 5), (3, 4, 6), (2, 8, 7))
382: ((1, 2, 9), (4, 5, 3), (8, 7, 6))
383: ((1, 9, 6), (3, 4, 5), (8, 2, 7))
384: ((4, 2, 5), (1, 9, 3), (8, 6, 7))
385: ((1, 2, 5), (4, 9, 3), (8, 6, 7))
386: ((4, 5, 3), (1, 9, 6), (2, 7, 8))
387: ((1, 5, 3), (4, 9, 6), (2, 7, 8))
388: ((4, 9, 3), (1, 7, 5), (2, 8, 6))
389: ((1, 9, 3), (4, 7, 5), (2, 8, 6))
390: ((1, 9, 5), (7, 4, 3), (8, 2, 6))
391: ((1, 3, 5), (4, 2, 9), (7, 8, 6))
392: ((4, 5, 9), (1, 7, 6), (8, 2, 3))
393: ((1, 5, 9), (4, 7, 6), (8, 2, 3))
394: ((4, 9, 5), (3, 1, 7), (2, 8, 6))
395: ((4, 9, 6), (3, 1, 5), (2, 8, 7))
396: ((4, 9, 5), (7, 1, 3), (8, 2, 6))
397: ((4, 5, 9), (3, 1, 6), (8, 2, 7))
398: ((4, 1, 9), (3, 5, 6), (8, 2, 7))
399: ((4, 1, 9), (3, 2, 6), (8, 5, 7))
400: ((3, 5, 9), (4, 1, 6), (8, 2, 7))
401: ((3, 1, 9), (4, 5, 6), (8, 2, 7))
402: ((8, 9, 3), (4, 6, 5), (1, 2, 7))
403: ((8, 9, 5), (1, 6, 3), (4, 2, 7))
404: ((8, 9, 5), (4, 2, 6), (1, 3, 7))
405: ((8, 9, 6), (4, 3, 5), (1, 2, 7))
406: ((8, 9, 6), (4, 5, 3), (1, 2, 7))
407: ((8, 9, 5), (4, 2, 3), (1, 6, 7))
408: ((1, 5, 9), (4, 2, 3), (7, 8, 6))
409: ((4, 3, 9), (1, 8, 6), (2, 5, 7))
410: ((1, 3, 9), (4, 8, 6), (2, 5, 7))
411: ((8, 9, 5), (1, 2, 6), (4, 3, 7))
412: ((8, 9, 6), (1, 3, 5), (4, 2, 7))
413: ((8, 9, 6), (1, 5, 3), (4, 2, 7))
414: ((8, 9, 3), (4, 5, 6), (1, 2, 7))
415: ((3, 5, 9), (1, 4, 6), (8, 2, 7))
416: ((1, 9, 3), (4, 2, 5), (7, 8, 6))
417: ((4, 5, 9), (1, 6, 3), (2, 7, 8))
418: ((1, 5, 9), (4, 6, 3), (2, 7, 8))
419: ((4, 3, 9), (1, 5, 6), (2, 7, 8))
420: ((1, 3, 9), (4, 5, 6), (2, 7, 8))
421: ((4, 5, 9), (3, 1, 6), (2, 8, 7))
422: ((4, 1, 9), (3, 5, 6), (2, 8, 7))
423: ((1, 4, 9), (3, 5, 6), (8, 2, 7))
424: ((1, 9, 5), (8, 2, 3), (4, 6, 7))
425: ((1, 9, 3), (8, 6, 5), (4, 2, 7))
426: ((4, 9, 3), (7, 1, 5), (8, 2, 6))
427: ((4, 9, 5), (7, 1, 6), (8, 2, 3))
428: ((4, 9, 6), (1, 8, 3), (2, 5, 7))
429: ((1, 9, 6), (4, 8, 3), (2, 5, 7))
430: ((1, 9, 3), (8, 5, 6), (4, 2, 7))
431: ((4, 2, 6), (1, 9, 5), (8, 3, 7))
432: ((1, 2, 6), (4, 9, 5), (8, 3, 7))
433: ((4, 9, 5), (1, 7, 6), (2, 8, 3))
434: ((1, 9, 5), (4, 7, 6), (2, 8, 3))
435: ((4, 2, 6), (1, 5, 9), (8, 3, 7))
436: ((1, 2, 6), (4, 5, 9), (8, 3, 7))
437: ((7, 9, 5), (4, 1, 3), (8, 2, 6))
438: ((4, 9, 3), (8, 7, 5), (1, 2, 6))
439: ((4, 9, 5), (8, 7, 6), (1, 2, 3))
440: ((4, 9, 3), (1, 5, 2), (8, 6, 7))
441: ((1, 9, 3), (4, 5, 2), (8, 6, 7))
442: ((4, 2, 3), (1, 9, 5), (8, 6, 7))
443: ((1, 2, 3), (4, 9, 5), (8, 6, 7))
444: ((4, 9, 5), (8, 2, 7), (1, 3, 6))
445: ((4, 1, 6), (3, 5, 9), (8, 2, 7))
446: ((1, 4, 6), (3, 9, 5), (8, 2, 7))
447: ((1, 4, 5), (3, 9, 6), (2, 8, 7))
448: ((4, 3, 9), (1, 5, 2), (8, 7, 6))
449: ((1, 3, 9), (4, 5, 2), (8, 7, 6))
