Search steps:
0: ((6, 4, 3), (2, 5, 1), (7, 9, 8))
1: ((6, 4, 3), (2, 5, 1), (7, 8, 9))
2: ((6, 4, 3), (5, 2, 1), (7, 9, 8))
3: ((6, 4, 3), (5, 2, 1), (7, 8, 9))
4: ((6, 2, 3), (5, 4, 1), (7, 9, 8))
5: ((6, 5, 3), (2, 4, 1), (7, 9, 8))
6: ((6, 5, 3), (4, 2, 1), (7, 9, 8))
7: ((6, 5, 3), (2, 4, 1), (7, 8, 9))
8: ((6, 2, 3), (4, 5, 1), (7, 9, 8))
9: ((6, 4, 1), (2, 5, 3), (7, 9, 8))
10: ((6, 4, 1), (2, 5, 3), (7, 8, 9))
11: ((6, 5, 3), (4, 2, 1), (7, 8, 9))
12: ((6, 2, 3), (5, 4, 1), (7, 8, 9))
13: ((6, 4, 3), (2, 8, 1), (7, 5, 9))
14: ((6, 4, 1), (5, 2, 3), (7, 9, 8))
15: ((6, 4, 1), (5, 2, 3), (7, 8, 9))
16: ((6, 2, 3), (4, 5, 1), (7, 8, 9))
17: ((6, 5, 1), (2, 4, 3), (7, 9, 8))
18: ((6, 5, 1), (4, 2, 3), (7, 9, 8))
19: ((6, 5, 1), (2, 4, 3), (7, 8, 9))
20: ((6, 4, 3), (2, 9, 1), (7, 5, 8))
21: ((6, 4, 3), (2, 9, 1), (7, 8, 5))
22: ((6, 2, 1), (5, 4, 3), (7, 9, 8))
23: ((6, 4, 3), (2, 1, 5), (7, 9, 8))
24: ((6, 4, 3), (2, 1, 5), (7, 8, 9))
25: ((6, 4, 3), (1, 2, 5), (7, 9, 8))
26: ((6, 1, 3), (2, 4, 5), (7, 9, 8))
27: ((6, 1, 3), (4, 2, 5), (7, 9, 8))
28: ((6, 4, 3), (1, 2, 5), (7, 8, 9))
29: ((6, 1, 3), (2, 4, 5), (7, 8, 9))
30: ((6, 2, 1), (4, 5, 3), (7, 9, 8))
31: ((6, 2, 3), (1, 4, 5), (7, 9, 8))
32: ((6, 4, 3), (2, 5, 1), (8, 7, 9))
33: ((6, 4, 1), (2, 9, 3), (7, 5, 8))
34: ((6, 4, 5), (2, 1, 3), (7, 9, 8))
35: ((6, 4, 5), (2, 1, 3), (7, 8, 9))
36: ((6, 4, 3), (2, 5, 1), (9, 7, 8))
37: ((6, 4, 3), (5, 2, 1), (9, 7, 8))
38: ((6, 5, 3), (2, 4, 1), (9, 7, 8))
39: ((6, 5, 3), (4, 2, 1), (9, 7, 8))
40: ((6, 2, 3), (5, 4, 1), (9, 7, 8))
41: ((6, 2, 3), (4, 5, 1), (9, 7, 8))
42: ((6, 4, 1), (2, 5, 3), (9, 7, 8))
43: ((6, 4, 3), (2, 5, 1), (9, 8, 7))
44: ((6, 4, 3), (7, 5, 1), (2, 9, 8))
45: ((6, 4, 3), (7, 5, 1), (2, 8, 9))
46: ((6, 5, 3), (7, 4, 1), (2, 9, 8))
47: ((6, 5, 3), (7, 4, 1), (2, 8, 9))
48: ((6, 4, 1), (7, 5, 3), (2, 9, 8))
49: ((6, 4, 1), (7, 5, 3), (2, 8, 9))
50: ((6, 4, 3), (7, 2, 1), (5, 9, 8))
51: ((6, 4, 3), (7, 2, 1), (5, 8, 9))
52: ((6, 2, 3), (7, 4, 1), (5, 9, 8))
53: ((6, 4, 3), (2, 9, 1), (5, 7, 8))
54: ((4, 6, 3), (2, 5, 1), (7, 9, 8))
55: ((4, 6, 3), (2, 5, 1), (7, 8, 9))
56: ((2, 6, 3), (4, 5, 1), (7, 9, 8))
57: ((4, 6, 3), (5, 2, 1), (7, 9, 8))
58: ((2, 6, 3), (4, 5, 1), (7, 8, 9))
59: ((4, 6, 3), (5, 2, 1), (7, 8, 9))
60: ((4, 6, 1), (2, 5, 3), (7, 9, 8))
61: ((4, 6, 1), (2, 5, 3), (7, 8, 9))
62: ((2, 6, 1), (4, 5, 3), (7, 9, 8))
63: ((6, 4, 3), (2, 7, 1), (9, 5, 8))
64: ((6, 4, 1), (2, 3, 5), (7, 9, 8))
65: ((6, 4, 1), (2, 3, 5), (7, 8, 9))
66: ((6, 4, 5), (1, 2, 3), (7, 9, 8))
67: ((6, 5, 1), (4, 2, 3), (7, 8, 9))
68: ((6, 1, 3), (4, 2, 5), (7, 8, 9))
69: ((6, 4, 3), (7, 2, 1), (9, 5, 8))
70: ((4, 6, 3), (2, 8, 1), (7, 5, 9))
71: ((6, 4, 3), (1, 5, 2), (7, 9, 8))
72: ((6, 2, 3), (7, 4, 1), (5, 8, 9))
73: ((4, 5, 3), (2, 6, 1), (7, 9, 8))
74: ((4, 5, 3), (2, 6, 1), (7, 8, 9))
75: ((2, 5, 3), (4, 6, 1), (7, 9, 8))
76: ((6, 4, 1), (2, 8, 3), (7, 5, 9))
77: ((6, 5, 3), (4, 7, 1), (2, 9, 8))
78: ((6, 2, 1), (5, 4, 3), (7, 8, 9))
79: ((6, 4, 3), (7, 8, 1), (2, 5, 9))
80: ((6, 4, 3), (2, 8, 1), (9, 5, 7))
81: ((6, 4, 3), (5, 2, 1), (9, 8, 7))
82: ((6, 4, 1), (5, 2, 3), (9, 7, 8))
83: ((2, 4, 3), (6, 5, 1), (7, 9, 8))
84: ((2, 4, 3), (6, 5, 1), (7, 8, 9))
85: ((4, 2, 3), (6, 5, 1), (7, 9, 8))
86: ((4, 2, 3), (6, 5, 1), (7, 8, 9))
87: ((2, 5, 3), (6, 4, 1), (7, 9, 8))
88: ((2, 5, 3), (6, 4, 1), (7, 8, 9))
89: ((2, 4, 1), (6, 5, 3), (7, 9, 8))
90: ((2, 4, 1), (6, 5, 3), (7, 8, 9))
91: ((4, 2, 1), (6, 5, 3), (7, 9, 8))
92: ((4, 2, 1), (6, 5, 3), (7, 8, 9))
93: ((6, 5, 3), (4, 7, 1), (2, 8, 9))
94: ((2, 4, 3), (6, 8, 1), (7, 5, 9))
95: ((4, 5, 3), (6, 2, 1), (7, 9, 8))
96: ((4, 5, 3), (6, 2, 1), (7, 8, 9))
97: ((2, 4, 3), (5, 6, 1), (7, 9, 8))
98: ((2, 4, 3), (5, 6, 1), (7, 8, 9))
99: ((4, 2, 3), (5, 6, 1), (7, 9, 8))
100: ((2, 5, 3), (4, 6, 1), (7, 8, 9))
101: ((4, 2, 3), (5, 6, 1), (7, 8, 9))
102: ((6, 4, 3), (1, 5, 2), (7, 8, 9))
103: ((6, 4, 1), (2, 9, 3), (7, 8, 5))
104: ((6, 1, 5), (2, 4, 3), (7, 9, 8))
105: ((6, 1, 5), (4, 2, 3), (7, 9, 8))
106: ((6, 2, 3), (1, 4, 5), (7, 8, 9))
107: ((6, 1, 5), (2, 4, 3), (7, 8, 9))
108: ((6, 4, 5), (1, 2, 3), (7, 8, 9))
109: ((6, 4, 3), (5, 2, 1), (8, 7, 9))
110: ((6, 4, 3), (2, 7, 1), (9, 8, 5))
111: ((4, 6, 1), (5, 2, 3), (7, 9, 8))
112: ((2, 6, 1), (4, 5, 3), (7, 8, 9))
113: ((4, 6, 1), (5, 2, 3), (7, 8, 9))
114: ((6, 5, 3), (7, 2, 1), (4, 9, 8))
115: ((6, 2, 3), (7, 5, 1), (4, 9, 8))
116: ((6, 5, 3), (7, 2, 1), (4, 8, 9))
