Search steps:
0: ((4, 6, 3), (1, 2, 7), (5, 9, 8))
1: ((1, 6, 3), (4, 2, 7), (5, 9, 8))
2: ((4, 6, 3), (1, 2, 7), (5, 8, 9))
3: ((1, 6, 3), (4, 2, 7), (5, 8, 9))
4: ((4, 2, 3), (1, 6, 7), (5, 9, 8))
5: ((1, 2, 3), (4, 6, 7), (5, 9, 8))
6: ((4, 2, 3), (1, 6, 7), (5, 8, 9))
7: ((1, 2, 3), (4, 6, 7), (5, 8, 9))
8: ((4, 6, 3), (1, 2, 7), (8, 5, 9))
9: ((1, 6, 3), (4, 2, 7), (8, 5, 9))
10: ((4, 3, 6), (1, 2, 7), (5, 9, 8))
11: ((1, 3, 6), (4, 2, 7), (5, 9, 8))
12: ((4, 3, 6), (1, 2, 7), (5, 8, 9))
13: ((1, 3, 6), (4, 2, 7), (5, 8, 9))
14: ((4, 2, 6), (1, 3, 7), (5, 9, 8))
15: ((1, 2, 6), (4, 3, 7), (5, 9, 8))
16: ((4, 2, 6), (1, 3, 7), (5, 8, 9))
17: ((1, 2, 6), (4, 3, 7), (5, 8, 9))
18: ((4, 6, 3), (1, 2, 7), (9, 5, 8))
19: ((1, 6, 3), (4, 2, 7), (9, 5, 8))
20: ((4, 2, 3), (1, 6, 7), (9, 5, 8))
21: ((1, 2, 3), (4, 6, 7), (9, 5, 8))
22: ((4, 6, 3), (1, 5, 7), (9, 2, 8))
23: ((1, 6, 3), (4, 5, 7), (9, 2, 8))
24: ((4, 6, 3), (1, 2, 7), (9, 8, 5))
25: ((1, 6, 3), (4, 2, 7), (9, 8, 5))
26: ((4, 6, 3), (5, 2, 7), (1, 9, 8))
27: ((4, 6, 3), (5, 2, 7), (1, 8, 9))
28: ((4, 2, 3), (5, 6, 7), (1, 9, 8))
29: ((4, 6, 3), (2, 5, 7), (1, 9, 8))
30: ((4, 2, 3), (5, 6, 7), (1, 8, 9))
31: ((4, 6, 3), (2, 5, 7), (1, 8, 9))
32: ((1, 6, 3), (5, 2, 7), (4, 9, 8))
33: ((1, 6, 3), (5, 2, 7), (4, 8, 9))
34: ((5, 6, 3), (4, 2, 7), (1, 9, 8))
35: ((5, 6, 3), (4, 2, 7), (1, 8, 9))
36: ((2, 6, 3), (4, 5, 7), (1, 9, 8))
37: ((4, 2, 3), (1, 5, 7), (9, 6, 8))
38: ((1, 2, 3), (4, 5, 7), (9, 6, 8))
39: ((4, 6, 3), (2, 1, 7), (5, 9, 8))
40: ((4, 6, 3), (2, 1, 7), (5, 8, 9))
41: ((2, 6, 3), (4, 1, 7), (5, 9, 8))
42: ((2, 6, 3), (4, 1, 7), (5, 8, 9))
43: ((4, 2, 3), (1, 7, 6), (5, 9, 8))
44: ((1, 2, 3), (4, 7, 6), (5, 9, 8))
45: ((4, 2, 3), (1, 7, 6), (5, 8, 9))
46: ((1, 2, 3), (4, 7, 6), (5, 8, 9))
47: ((4, 2, 3), (1, 5, 7), (9, 8, 6))
48: ((4, 1, 3), (2, 6, 7), (5, 9, 8))
49: ((4, 1, 3), (2, 6, 7), (5, 8, 9))
50: ((2, 1, 3), (4, 6, 7), (5, 9, 8))
51: ((1, 6, 3), (2, 4, 7), (5, 9, 8))
52: ((1, 6, 3), (2, 4, 7), (5, 8, 9))
